INCIDENT_NO,OFFENSE,HOUR_FROM,HOUR_TO,LONGITUDE_X,LATITUDE_X
239037651,CRIMINAL DAMAGING/ENDANGERING,1555,1616.0,-84.51652279,39.12898487
239037641,ASSAULT,1544,1544.0,-84.46518378,39.17611483
239037702,THEFT,1530,1215.0,-84.49029091,39.12484455
239037667,THEFT,1528,190.0,-84.4176992,39.16521742
239037730,THEFT,150,140.0,-84.53805143,39.19455602
239037670,THEFT,150,2045.0,-84.50727988,39.12926338
249000293,THEFT,1324,1324.0,-84.42468817,39.1614448
249000502,THEFT,1152,126.0,-84.37312849,39.07464879
239037644,THEFT,110,120.0,-84.53021824,39.115712
239037643,THEFT,100,1220.0,-84.50997931,39.13045429
239037645,BURGLARY,730,140.0,-84.53529709,39.1673672
239037598,IMPROPERLY DISCHARGING FIREARM AT/INTO HABITATION/SCHOOL,558,60.0,-84.52030346,39.11033441
249000254,TAKING THE IDENTITY OF ANOTHER,20,30.0,-84.56214279,39.20333089
239037610,THEFT,10,130.0,-84.50251957,39.16112156
249000152,TAKING THE IDENTITY OF ANOTHER,0,0.0,-84.58107315,39.10600117
239037714,THEFT,0,180.0,-84.60078822,39.1322887
239037673,THEFT,0,80.0,-84.56096957,39.11518098
239037635,THEFT,230,120.0,-84.52755002,39.19933922
239037620,CRIMINAL DAMAGING/ENDANGERING,230,90.0,-84.54321114,39.19594162
239037596,THEFT,230,230.0,-84.54407114,39.19497162
239037587,THEFT,2230,2234.0,-84.42725287,39.1609481
239037583,FELONIOUS ASSAULT,2136,2138.0,-84.57264168,39.12815099
239037621,CRIMINAL DAMAGING/ENDANGERING,200,210.0,-84.38090437,39.09701805
239037599,THEFT,200,60.0,-84.5771138,39.12352436
249000085,THEFT,1815,1820.0,-84.55541364,39.11038214
239037571,VIOLATE PROTECTION ORDER/CONSENT AGREEMENT,180,185.0,-84.57128729,39.11201267
239037569,FELONIOUS ASSAULT,1616,1620.0,-84.56066455,39.12996865
249000161,THEFT,160,150.0,-84.45470704,39.20240189
239037565,THEFT,1520,1530.0,-84.59732062,39.12734252
239037577,THEFT,1515,1815.0,-84.60504433,39.13038349
239037545,THEFT,1310,1322.0,-84.57823549,39.15633141
239037556,CRIMINAL DAMAGING/ENDANGERING,1230,1238.0,-84.49987149,39.134184
239037556,ASSAULT,1230,1238.0,-84.49948149,39.134984
239037647,CRIMINAL DAMAGING/ENDANGERING,120,140.0,-84.473026,39.15915489
239037591,THEFT,120,2250.0,-84.47822243,39.17467062
249000126,THEFT,931,937.0,-84.42476817,39.1623048
239037528,ASSAULT,915,918.0,-84.50826924,39.1055441
249000113,CRIMINAL DAMAGING/ENDANGERING,80,1640.0,-84.51522211,39.11192213
239037576,THEFT,60,170.0,-84.5099729,39.10176187
239037516,THEFT,30,31.0,-84.53650541,39.19406372
249000170,CRIMINAL DAMAGING/ENDANGERING,0,170.0,-84.4586259,39.19304968
239037693,THEFT,0,80.0,-84.4353811,39.10620542
239037661,THEFT,0,1820.0,-84.50289653,39.12622338
239037627,THEFT,0,110.0,-84.55662109,39.10351342
239037517,THEFT,0,40.0,-84.60399544,39.13096586
239037533,CRIMINAL DAMAGING/ENDANGERING,2330,1130.0,-84.52152146,39.11712676
239037512,DOMESTIC VIOLENCE,2315,2334.0,-84.60906059,39.13996763
239037519,THEFT,220,430.0,-84.55952328,39.15858049
239037518,CRIMINAL DAMAGING/ENDANGERING,2130,430.0,-84.45332209,39.20366585
239037506,THEFT,210,230.0,-84.62212701,39.14416442
239037503,ASSAULT,210,211.0,-84.58530072,39.0832683
239037557,THEFT,200,110.0,-84.5918965,39.10854242
239037560,THEFT,190,70.0,-84.48522744,39.13154977
239037535,THEFT,190,115.0,-84.51524888,39.10098453
239037526,THEFT,190,830.0,-84.38682843,39.0954442
249000047,THEFT,180,120.0,-84.59781791,39.11002974
239037491,ASSAULT,1745,1753.0,-84.50566591,39.1582021
239037537,THEFT,1730,1142.0,-84.38477955,39.09521139
239037488,THEFT,1730,1735.0,-84.61069878,39.13181603
239037482,ASSAULT,1615,1625.0,-84.52758803,39.11025277
239037492,THEFT,160,1620.0,-84.59793062,39.12791252
239037480,CRIMINAL DAMAGING/ENDANGERING,1531,1533.0,-84.42929647,39.1441854
239037474,ASSAULT,150,150.0,-84.55967245,39.15869426
239037474,MENACING,150,150.0,-84.55911245,39.15843426
239037554,THEFT,1426,1428.0,-84.47738071,39.15821792
239037605,BURGLARY,130,80.0,-84.53561177,39.19664993
239037529,CRIMINAL DAMAGING/ENDANGERING,1030,100.0,-84.52083999,39.11619966
239037540,CRIMINAL DAMAGING/ENDANGERING,90,130.0,-84.51543873,39.10327986
239037525,THEFT,80,80.0,-84.53369666,39.21611307
239037453,BURGLARY,753,757.0,-84.57464449,39.12889629
239037486,THEFT,70,1530.0,-84.49909078,39.14256667
239037445,DOMESTIC VIOLENCE,70,710.0,-84.46019713,39.17572995
239037443,DOMESTIC VIOLENCE,630,715.0,-84.48232434,39.15085765
239037449,BURGLARY,530,80.0,-84.48723339,39.15021244
239037439,THEFT,50,530.0,-84.52303467,39.13502648
239037432,AGGRAVATED BURGLARY,50,52.0,-84.48402023,39.12680807
239037431,TELEPHONE HARASSMENT,10,20.0,-84.50456591,39.1590621
239037460,CRIMINAL DAMAGING/ENDANGERING,2340,0.0,-84.53213058,39.12555515
239037499,THEFT,2138,2138.0,-84.53975848,39.15880135
239037450,THEFT,2030,210.0,-84.52821827,39.10838335
239037606,AGGRAVATED MENACING,1950,200.0,-84.46107143,39.20282124
239037415,CRIMINAL DAMAGING/ENDANGERING,1845,192.0,-84.57412089,39.10989064
239037413,ASSAULT,1810,1815.0,-84.53535447,39.11735181
239037476,THEFT,180,1510.0,-84.56076512,39.09852525
239037411,CRIMINAL DAMAGING/ENDANGERING,1750,180.0,-84.52283175,39.20132068
239037410,THEFT,1745,185.0,-84.51534877,39.11105527
239037417,ASSAULT,1745,180.0,-84.49623764,39.15002541
239037502,CRIMINAL DAMAGING/ENDANGERING,170,180.0,-84.4682183,39.18847815
239037403,CRIMINAL DAMAGING/ENDANGERING,1630,1640.0,-84.55830825,39.14443479
239037399,FELONIOUS ASSAULT,165,1610.0,-84.46776337,39.13740186
239037467,THEFT,160,140.0,-84.55118289,39.19949071
239037420,TELEPHONE HARASSMENT,1512,1512.0,-84.48623118,39.16072802
249000132,THEFT,150,170.0,-84.49602532,39.11632995
239037447,FORGERY,150,170.0,-84.4803296,39.19740864
239037390,CRIMINAL DAMAGING/ENDANGERING,1420,156.0,-84.61816005,39.14016774
239037386,VIOLATE PROTECTION ORDER/CONSENT AGREEMENT,140,1415.0,-84.56460838,39.11390819
239037392,THEFT,1350,1515.0,-84.62348701,39.14446442
239037387,TELEPHONE HARASSMENT,130,1330.0,-84.55825137,39.16004714
239037547,ASSAULT,1240,1315.0,-84.53311886,39.20322547
239037376,CRIMINAL DAMAGING/ENDANGERING,1240,1250.0,-84.53225886,39.20492547
239037584,CRIMINAL DAMAGING/ENDANGERING,120,2150.0,-84.52879197,39.11674126
239037374,MENACING,120,1220.0,-84.51364659,39.1062411
239037371,DOMESTIC VIOLENCE,120,1219.0,-84.56124054,39.1563105
239037373,THEFT,1145,1215.0,-84.37613309,39.0839396
239037448,THEFT,1130,180.0,-84.48549421,39.1375648
239037362,DOMESTIC VIOLENCE,1040,1042.0,-84.57690805,39.14338851
239037608,TAKING THE IDENTITY OF ANOTHER,1034,1034.0,-84.43874346,39.17709397
239037396,CRIMINAL DAMAGING/ENDANGERING,930,1530.0,-84.50860239,39.1034658
239037623,CRIMINAL DAMAGING/ENDANGERING,90,120.0,-84.5144198,39.10396701
239037356,ASSAULT,855,90.0,-84.56409776,39.11190911
239037405,THEFT,710,175.0,-84.53967522,39.16084124
239037346,CRIMINAL DAMAGING/ENDANGERING,70,80.0,-84.59259622,39.10858356
239037421,THEFT,60,615.0,-84.53068352,39.16041057
239037385,CRIMINAL DAMAGING/ENDANGERING,50,130.0,-84.56183624,39.09379798
239037369,THEFT,40,80.0,-84.5136398,39.10386701
239037471,THEFT,356,40.0,-84.42998647,39.1449654
239037340,CRIMINAL DAMAGING/ENDANGERING,350,40.0,-84.46242169,39.16943551
239037348,THEFT,30,60.0,-84.5144698,39.10266701
239037349,THEFT,30,60.0,-84.5128098,39.10299701
239037335,,230,241.0,-84.58707828,39.10692399
239037336,AGGRAVATED MENACING,230,235.0,-84.52075999,39.11534966
239037334,BREAKING AND ENTERING,20,210.0,-84.50127025,39.13058962
239037377,BURGLARY,10,130.0,-84.69473735,39.11268395
239037347,THEFT,1,820.0,-84.51626824,39.10392847
239037430,BURGLARY,0,2250.0,-84.46912137,39.13546999
239037351,CRIMINAL DAMAGING/ENDANGERING,0,926.0,-84.61487396,39.13624219
239037401,THEFT,230,160.0,-84.53563985,39.13215812
239037326,AGGRAVATED MENACING,230,2316.0,-84.59942558,39.13820146
239037324,CRIMINAL DAMAGING/ENDANGERING,2240,2245.0,-84.55896636,39.15745056
239037327,,2235,2236.0,-84.56989408,39.10831633
239037327,DOMESTIC VIOLENCE,2235,2236.0,-84.56980408,39.10881633
239037331,,2230,2315.0,-84.6000725,39.12736865
239037367,THEFT,220,1130.0,-84.67588352,39.10033207
239037368,THEFT,2130,2135.0,-84.51814507,39.18966662
239037321,CRIMINAL DAMAGING/ENDANGERING,2130,2146.0,-84.57118538,39.12250485
239037328,THEFT,210,2330.0,-84.56639707,39.19724446
239037341,THEFT,200,2030.0,-84.6004719,39.09884985
239037318,AGGRAVATED MENACING,1944,1944.0,-84.51850196,39.17647337
239037478,TELEPHONE HARASSMENT,1547,1550.0,-84.49642724,39.12571963
239037312,ASSAULT,1530,1530.0,-84.53238424,39.20805465
239037313,AGGRAVATED BURGLARY,150,1515.0,-84.60905652,39.13846069
239037310,ASSAULT,150,1510.0,-84.49292569,39.1410604
239037310,ASSAULT,150,1510.0,-84.49235569,39.1410304
239037342,TELEPHONE HARASSMENT,1425,1428.0,-84.52051905,39.10863202
239037343,THEFT,140,70.0,-84.5136598,39.10350701
239037296,THEFT,1159,120.0,-84.58408358,39.11249249
239037538,TELEPHONE HARASSMENT,1150,1150.0,-84.47835833,39.12863286
239037294,MENACING,1053,1055.0,-84.51285438,39.18602533
239037290,FELONIOUS ASSAULT,715,734.0,-84.52795956,39.11515132
239037292,CRIMINAL DAMAGING/ENDANGERING,60,60.0,-84.55909799,39.1397307
239037291,THEFT,558,60.0,-84.48324845,39.19472587
239037613,THEFT,530,930.0,-84.41408769,39.18836485
239037344,BREAKING AND ENTERING,530,60.0,-84.48735974,39.12860189
239037288,THEFT,530,60.0,-84.48094061,39.19367806
239037284,BURGLARY,530,545.0,-84.50931225,39.17947565
239037281,MENACING,430,434.0,-84.48549419,39.12881594
239037282,ASSAULT,30,40.0,-84.59717909,39.10881913
239037275,DOMESTIC VIOLENCE,10,257.0,-84.55750825,39.14475479
239037382,THEFT,55,10.0,-84.56503849,39.09859391
239037270,DOMESTIC VIOLENCE,50,57.0,-84.6871741,39.10818948
249000485,THEFT,0,110.0,-84.51033091,39.09653211
239037566,THEFT,0,0.0,-84.5112134,39.18637636
239037563,FELONIOUS ASSAULT,0,170.0,-84.52328175,39.19932068
239037145,THEFT,0,110.0,-84.60515862,39.13145855
239037289,THEFT,2330,60.0,-84.59793559,39.13343609
239037263,CRIMINAL DAMAGING/ENDANGERING,2325,2328.0,-84.50559597,39.10939208
239037263,AGGRAVATED MENACING,2325,2328.0,-84.50483597,39.11033208
239037264,ASSAULT,230,2320.0,-84.53168482,39.14987373
239037264,DOMESTIC VIOLENCE,230,2320.0,-84.53136482,39.15052373
239037259,IMPROPERLY DISCHARGING FIREARM AT/INTO HABITATION/SCHOOL,215,219.0,-84.57677949,39.12846691
239037254,ASSAULT,211,211.0,-84.48165131,39.16933956
239037257,DOMESTIC VIOLENCE,2035,2050.0,-84.46067771,39.19316988
239037302,BURGLARY,200,1130.0,-84.56947443,39.14424195
239037256,ASSAULT,200,2010.0,-84.51404371,39.10887055
239037265,BURGLARY,190,230.0,-84.58817512,39.13056244
239037332,THEFT,1853,2253.0,-84.51807967,39.12875764
239037248,CRIMINAL DAMAGING/ENDANGERING,1850,1852.0,-84.46882915,39.14688641
239037457,CRIMINAL DAMAGING/ENDANGERING,1836,1836.0,-84.53701606,39.13628301
239037251,ASSAULT,1820,1834.0,-84.50039262,39.14757445
239037441,THEFT,180,160.0,-84.50731933,39.15002159
239037246,THEFT,1730,1745.0,-84.55533364,39.11068214
239037407,THEFT,170,170.0,-84.48633339,39.14962244
239037295,ASSAULT,170,190.0,-84.5509261,39.11657132
239037261,AGGRAVATED BURGLARY,170,1927.0,-84.53626196,39.13494875
239037379,THEFT,1635,1637.0,-84.50602911,39.1111297
239037245,ASSAULT,1550,1559.0,-84.50460932,39.14386944
239037298,THEFT,150,170.0,-84.50330331,39.11059923
239037253,ASSAULT,150,160.0,-84.53044337,39.10312928
239037236,THEFT,140,145.0,-84.50652158,39.11608822
239037234,THEFT,1330,1343.0,-84.61110878,39.13127603
239037648,CRIMINAL DAMAGING/ENDANGERING,1259,130.0,-84.52557911,39.10892204
239037238,ASSAULT,1250,1252.0,-84.5031116,39.12824393
249000461,THEFT,1230,170.0,-84.52177905,39.11024202
239037231,THEFT,1138,1155.0,-84.53540516,39.19905906
239037227,AGGRAVATED MENACING,1136,1146.0,-84.45982287,39.20754956
239037232,THEFT,1129,1135.0,-84.54453439,39.19510922
239037303,CRIMINAL DAMAGING/ENDANGERING,110,1230.0,-84.56655565,39.14661248
239037262,THEFT,110,180.0,-84.4143153,39.19094022
239037229,ASSAULT,830,110.0,-84.48772942,39.14723911
239037219,THEFT,815,833.0,-84.48882723,39.14730239
239037220,FELONIOUS ASSAULT,745,750.0,-84.53298249,39.12630403
239037215,THEFT,540,547.0,-84.51464283,39.11267212
239037213,ASSAULT,430,440.0,-84.48571169,39.12641813
239037365,BREAKING AND ENTERING,330,1130.0,-84.51569666,39.10954362
239037218,MURDER,258,258.0,-84.55517283,39.14938249
239037209,ASSAULT,254,255.0,-84.5216905,39.127163
239037210,THEFT,230,240.0,-84.4647697,39.17246388
239037230,CRIMINAL DAMAGING/ENDANGERING,215,220.0,-84.50762698,39.10253734
239037247,ASSAULT,20,20.0,-84.45449083,39.20419153
239037239,CRIMINAL DAMAGING/ENDANGERING,20,60.0,-84.462552,39.17175662
239037206,FELONIOUS ASSAULT,155,158.0,-84.42582796,39.10959402
239037358,CRIMINAL DAMAGING/ENDANGERING,144,146.0,-84.45714956,39.19038843
239037222,THEFT,131,831.0,-84.46546608,39.1728504
239037203,FELONIOUS ASSAULT,130,134.0,-84.460596,39.17276684
239037203,THEFT,130,134.0,-84.459886,39.17273684
239037204,FELONIOUS ASSAULT,115,117.0,-84.51568977,39.10839879
239037200,THEFT,11,11.0,-84.55853086,39.11415697
239037228,THEFT,10,137.0,-84.46037052,39.17154302
239037221,THEFT,10,90.0,-84.46530529,39.17194912
239037207,THEFT,10,120.0,-84.4656542,39.17237092
239037205,ASSAULT,10,145.0,-84.60471829,39.13856784
239037214,CRIMINAL DAMAGING/ENDANGERING,10,110.0,-84.46391533,39.17354939
239037201,THEFT,1,30.0,-84.48984202,39.14333599
239037237,THEFT,0,110.0,-84.53967873,39.17084452
239037198,CRIMINAL DAMAGING/ENDANGERING,0,15.0,-84.55720104,39.1136867
239037196,THEFT,2250,2250.0,-84.6055589,39.12890474
239037192,AGGRAVATED MENACING,220,225.0,-84.5227805,39.128023
239037395,BREAKING AND ENTERING,220,160.0,-84.47756944,39.19649924
239037193,ASSAULT,2155,220.0,-84.5222705,39.126913
239037225,THEFT,210,0.0,-84.50449491,39.11535343
239037188,,2054,2054.0,-84.49034734,39.12965576
239037523,THEFT,2020,2020.0,-84.42542817,39.1609248
239037619,THEFT,200,1213.0,-84.58640544,39.14144361
239037243,THEFT,200,230.0,-84.54339114,39.19526162
239037223,THEFT,200,100.0,-84.50662977,39.11750116
239037022,DOMESTIC VIOLENCE,190,210.0,-84.59809425,39.15165338
239037022,,190,210.0,-84.59799425,39.15248338
239037183,TAKING THE IDENTITY OF ANOTHER,1851,1855.0,-84.50913078,39.12760751
239037180,THEFT,1820,1822.0,-84.57225683,39.10937268
239037397,BURGLARY,1730,830.0,-84.4943763,39.15672373
249000219,THEFT,170,90.0,-84.50983229,39.1307451
239037463,THEFT,170,100.0,-84.54873275,39.12665326
239037172,CRIMINAL DAMAGING/ENDANGERING,1535,1547.0,-84.56648536,39.19119671
239037168,,1515,1516.0,-84.57393903,39.09331675
239037171,CRIMINAL DAMAGING/ENDANGERING,1450,150.0,-84.53108124,39.11533208
239037171,AGGRAVATED ROBBERY,1450,150.0,-84.53034124,39.11423208
239037384,BURGLARY,140,1410.0,-84.50974717,39.17822918
239037164,CRIMINAL DAMAGING/ENDANGERING,140,1418.0,-84.59745908,39.10862661
239037164,ASSAULT,140,1418.0,-84.59690908,39.10940661
239037173,THEFT,1330,1624.0,-84.47589046,39.14417548
239037174,THEFT,1330,140.0,-84.46817574,39.14467269
239037575,BURGLARY,120,160.0,-84.49735182,39.13901269
239037240,THEFT,120,150.0,-84.54809008,39.17862168
239037176,TELEPHONE HARASSMENT,100,130.0,-84.51051537,39.1007681
239037144,DOMESTIC VIOLENCE,100,110.0,-84.55505271,39.1374989
239037137,THEFT,100,103.0,-84.56214276,39.11656639
249C000015,THEFT,911,1130.0,-84.53771014,39.16101224
239037162,THEFT,90,1430.0,-84.47322424,39.20671865
239037273,THEFT,50,530.0,-84.51177071,39.17973687
239037147,CRIMINAL DAMAGING/ENDANGERING,50,60.0,-84.50828266,39.1504807
239037131,BURGLARY,445,50.0,-84.52277052,39.19280914
239037129,THEFT,430,440.0,-84.49202818,39.14722247
239037165,CRIMINAL DAMAGING/ENDANGERING,415,60.0,-84.49045239,39.14759774
239037184,THEFT,40,50.0,-84.50784928,39.14883289
239037182,CRIMINAL DAMAGING/ENDANGERING,40,50.0,-84.50911463,39.150202
239037166,CRIMINAL DAMAGING/ENDANGERING,40,415.0,-84.49051947,39.1484052
239037161,CRIMINAL DAMAGING/ENDANGERING,40,110.0,-84.4919681,39.1463265
239037133,THEFT,330,331.0,-84.55695973,39.10861441
239037130,THEFT,330,345.0,-84.55114593,39.1987643
239037128,THEFT,245,30.0,-84.54474114,39.19642162
239037167,BREAKING AND ENTERING,20,1030.0,-84.5303331,39.11609901
239037132,THEFT,130,40.0,-84.57435119,39.12587764
239037151,MENACING,10,20.0,-84.47600899,39.17653198
239037115,DOMESTIC VIOLENCE,30,10.0,-84.51736687,39.19150773
239037123,THEFT,5,252.0,-84.51775926,39.11889324
239037726,THEFT,0,90.0,-84.53414617,39.19642444
239037682,BURGLARY,0,0.0,-84.50955966,39.10810343
239037136,CRIMINAL DAMAGING/ENDANGERING,0,955.0,-84.51920364,39.09897602
239037111,CRIMINAL DAMAGING/ENDANGERING,2355,2355.0,-84.4627664,39.21566244
239037118,THEFT,2345,155.0,-84.5084004,39.10885583
239037118,CRIMINAL DAMAGING/ENDANGERING,2345,155.0,-84.5082204,39.10898583
239037179,CRIMINAL DAMAGING/ENDANGERING,2345,2350.0,-84.51059473,39.10767102
249000300,THEFT,230,110.0,-84.56769976,39.09985681
239037158,THEFT,230,1157.0,-84.55175681,39.11480829
239037140,TELEPHONE HARASSMENT,230,0.0,-84.57516119,39.12541764
239037140,ASSAULT,230,0.0,-84.57415119,39.12463764
239037154,THEFT,2245,110.0,-84.54198667,39.195158
239037142,THEFT,220,1143.0,-84.55004349,39.11633184
239037152,THEFT,2130,100.0,-84.54324114,39.19612162
239037658,BURGLARY,210,1940.0,-84.48309414,39.19420652
239037301,BREAKING AND ENTERING,210,90.0,-84.61952444,39.14184481
239037094,FELONIOUS ASSAULT,2020,2024.0,-84.62235948,39.14274001
239037106,ASSAULT,1930,1945.0,-84.49199722,39.14089182
239037487,THEFT,190,2245.0,-84.5105275,39.11179428
239037096,ASSAULT,190,1915.0,-84.56663135,39.11029364
249000417,THEFT,1850,1910.0,-84.42477817,39.1613048
239037087,ASSAULT,1823,1823.0,-84.5698515,39.19149224
239037544,BREAKING AND ENTERING,180,830.0,-84.48081194,39.19364704
239037082,THEFT,1750,1810.0,-84.51188515,39.10955024
239037077,DOMESTIC VIOLENCE,1750,1754.0,-84.45926573,39.20600383
239037086,THEFT,1730,1735.0,-84.59266345,39.1445428
239037075,THEFT,1710,1710.0,-84.60695709,39.14056246
239037090,ENDANGERING CHILDREN,170,1713.0,-84.57630828,39.11771256
239037066,THEFT,1520,1526.0,-84.57173683,39.11019268
239037135,BREAKING AND ENTERING,150,70.0,-84.52062455,39.11453803
239037078,VIOLATE PROTECTION ORDER/CONSENT AGREEMENT,150,150.0,-84.57004729,39.11079267
239037065,THEFT,150,155.0,-84.5490384,39.15688781
239037069,THEFT,1450,1455.0,-84.44607128,39.1384981
239037719,CRIMINAL DAMAGING/ENDANGERING,140,150.0,-84.56967729,39.11154267
239037138,THEFT,140,1030.0,-84.58440611,39.11023811
239037064,THEFT,1347,1347.0,-84.61243543,39.14905387
239037054,THEFT,1250,1258.0,-84.60981878,39.13170603
239037143,BREAKING AND ENTERING,120,100.0,-84.52884097,39.11624252
239037095,THEFT,120,190.0,-84.48916213,39.15296726
239037470,THEFT,1140,1150.0,-84.60977139,39.12844701
239037306,THEFT,1130,130.0,-84.48380818,39.15646499
249000128,THEFT,1030,123.0,-84.5107123,39.16705525
239037039,ASSAULT,1025,1025.0,-84.51550026,39.11225705
239037114,AGGRAVATED MENACING,80,220.0,-84.56573776,39.11280911
239037114,CRIMINAL DAMAGING/ENDANGERING,80,220.0,-84.56488776,39.11173911
239037114,ASSAULT,80,220.0,-84.56441776,39.11309911
239037046,BURGLARY,80,110.0,-84.61195028,39.14574456
239037031,FELONIOUS ASSAULT,730,738.0,-84.55996804,39.12601283
249000238,THEFT,70,200.0,-84.48858065,39.19127424
239037391,THEFT,70,150.0,-84.5261978,39.10892212
239037391,CRIMINAL DAMAGING/ENDANGERING,70,150.0,-84.5253878,39.10814212
239037056,BURGLARY,630,1140.0,-84.584269,39.14254284
239037153,THEFT,50,90.0,-84.56712382,39.10665305
239037019,,415,425.0,-84.55993547,39.15746891
239037019,FELONIOUS ASSAULT,415,425.0,-84.55967547,39.15605891
239037021,DOMESTIC VIOLENCE,40,445.0,-84.58251398,39.14078967
239037614,BURGLARY,230,90.0,-84.52901205,39.10737846
239037014,ASSAULT,40,59.0,-84.54309277,39.20567037
239037014,DOMESTIC VIOLENCE,40,59.0,-84.54239277,39.20590037
239037011,CRIMINAL DAMAGING/ENDANGERING,30,50.0,-84.58324586,39.10358944
239037008,CRIMINAL DAMAGING/ENDANGERING,10,12.0,-84.42646371,39.15519318
249000144,BURGLARY,0,80.0,-84.57521802,39.10953975
239037381,DOMESTIC VIOLENCE,0,0.0,-84.57339238,39.09329113
239037121,THEFT,0,230.0,-84.51454811,39.11142747
239037121,CRIMINAL DAMAGING/ENDANGERING,0,230.0,-84.51272811,39.11232747
239037032,THEFT,2330,930.0,-84.42762479,39.15610161
239037028,TELEPHONE HARASSMENT,230,70.0,-84.57022284,39.1331749
239037071,IMPROPERLY DISCHARGING FIREARM AT/INTO HABITATION/SCHOOL,230,237.0,-84.487521,39.1247597
239037071,CRIMINAL DAMAGING/ENDANGERING,230,237.0,-84.487511,39.1251897
239037071,AGGRAVATED BURGLARY,230,237.0,-84.487421,39.1246997
239037071,FELONIOUS ASSAULT,230,237.0,-84.487081,39.1243697
239037000,CRIMINAL DAMAGING/ENDANGERING,2245,2250.0,-84.38519575,39.16227293
239037029,THEFT,220,650.0,-84.56477459,39.18732786
239036995,THEFT,210,2130.0,-84.57210023,39.15520178
239036991,THEFT,2030,2127.0,-84.61003878,39.13076603
239036988,THEFT,200,205.0,-84.57531399,39.18563318
239037181,THEFT,1945,1750.0,-84.48468023,39.12754807
239036986,AGGRAVATED ROBBERY,1945,1958.0,-84.57326418,39.13350491
239036996,THEFT,1925,2227.0,-84.53811973,39.13916242
239036980,AGGRAVATED ROBBERY,197,199.0,-84.62245948,39.14419001
239036983,ASSAULT,190,1930.0,-84.57208779,39.10613478
239036994,THEFT,1850,2050.0,-84.51294528,39.14213081
239036981,THEFT,1830,1835.0,-84.57515948,39.18912697
239036974,AGGRAVATED ROBBERY,1829,1830.0,-84.5405354,39.16235231
239037055,THEFT,180,130.0,-84.57089329,39.18244168
239037055,THEFT,180,130.0,-84.57015329,39.18366168
239036992,CRIMINAL DAMAGING/ENDANGERING,180,210.0,-84.51251764,39.1476871
239036992,THEFT,180,210.0,-84.51232764,39.1481471
